"word","phonetic","part_of_speech_and_meanings","example_sentence","example_translation","audio_uk","audio_us"
"transmission","[træns'miʃən]","n.传送 传动 发射 播送 变速器 传递的信息","The car's transmission needs repair.","这辆车的变速器需要修理。","https://dict.youdao.com/dictvoice?type=1&audio=transmission","https://dict.youdao.com/dictvoice?type=2&audio=transmission"
"transmit","[trænz'mit]","vt.传送 传达 发射 传输 代代相传 vi.(以无线电或有线电的方式)发送信号","The tower transmits radio signals across the city.","这座塔向全城发送无线电信号。","https://dict.youdao.com/dictvoice?type=1&audio=transmit","https://dict.youdao.com/dictvoice?type=2&audio=transmit"
"transparent","[træns'perənt]","adj.透明的 易识破的 明显的 清晰的","The glass is completely transparent.","这块玻璃完全透明。","https://dict.youdao.com/dictvoice?type=1&audio=transparent","https://dict.youdao.com/dictvoice?type=2&audio=transparent"
"transport","[træns'pɔ:t]","vt.运输 流放 为强烈的情绪所激动 n.运输、运输工具 (常用复数) 强烈的情绪(狂喜或狂怒)","Goods are transported by truck.","货物由卡车运输。","https://dict.youdao.com/dictvoice?type=1&audio=transport","https://dict.youdao.com/dictvoice?type=2&audio=transport"
"transportation","[.trænspə'teiʃən]","n.运输 运送 客运运输系统 运输工具","Public transportation is very convenient in the city.","城市的公共交通非常便利。","https://dict.youdao.com/dictvoice?type=1&audio=transportation","https://dict.youdao.com/dictvoice?type=2&audio=transportation"
"trap","[træp]","n.陷阱 诡计 圈套 困境 双轮轻便马车 vt.诱骗 设圈套 陷入(困境)","The hunter set a trap for the fox.","猎人为狐狸设下陷阱。","https://dict.youdao.com/dictvoice?type=1&audio=trap","https://dict.youdao.com/dictvoice?type=2&audio=trap"
"travel","['trævl]","vt & vi & n.旅行 传播 移动","They love to travel around the world.","他们喜欢环游世界。","https://dict.youdao.com/dictvoice?type=1&audio=travel","https://dict.youdao.com/dictvoice?type=2&audio=travel"
"tray","[trei]","n.(浅)盘 托盘 碟","She served the tea on a tray.","她把茶端到托盘上。","https://dict.youdao.com/dictvoice?type=1&audio=tray","https://dict.youdao.com/dictvoice?type=2&audio=tray"
"treason","['tri:zn]","n.谋反 通敌 叛国罪 叛逆 背叛","He was accused of treason.","他被控叛国。","https://dict.youdao.com/dictvoice?type=1&audio=treason","https://dict.youdao.com/dictvoice?type=2&audio=treason"
"treasure","['treʒə]","n.财富 珍宝 vt.珍视","She treasures her family photos.","她珍视家人的照片。","https://dict.youdao.com/dictvoice?type=1&audio=treasure","https://dict.youdao.com/dictvoice?type=2&audio=treasure"
"treat","[tri:t]","vt.对待 处理 治疗 请客 视为 n.款待 宴飨","He treated his guests to dinner.","他请客人吃晚饭。","https://dict.youdao.com/dictvoice?type=1&audio=treat","https://dict.youdao.com/dictvoice?type=2&audio=treat"
"treatment","['tri:tmənt]","n.待遇 对待 处理 治疗 疗法","The patient received excellent treatment.","患者得到了很好的治疗。","https://dict.youdao.com/dictvoice?type=1&audio=treatment","https://dict.youdao.com/dictvoice?type=2&audio=treatment"
"treaty","['tri:ti]","n.条约 协议 协定","The countries signed a peace treaty.","各国签署了和平条约。","https://dict.youdao.com/dictvoice?type=1&audio=treaty","https://dict.youdao.com/dictvoice?type=2&audio=treaty"
"tree","[tri:]","n.树 树状物 vt.把…赶上树 使…走投无路","The children climbed the tree.","孩子们爬上了树。","https://dict.youdao.com/dictvoice?type=1&audio=tree","https://dict.youdao.com/dictvoice?type=2&audio=tree"
"tremble","['trembl]","vi.发抖 哆嗦 摇动 战悚 忧虑 微动 n.战悚 颤抖","He trembled with fear.","他害怕得发抖。","https://dict.youdao.com/dictvoice?type=1&audio=tremble","https://dict.youdao.com/dictvoice?type=2&audio=tremble"
"tremendous","[tri'mendəs]","adj.极大的 非常的 巨大的 惊人的","The team had a tremendous victory.","球队取得了巨大的胜利。","https://dict.youdao.com/dictvoice?type=1&audio=tremendous","https://dict.youdao.com/dictvoice?type=2&audio=tremendous"
"trend","[trend]","vi.伸向 倾向 转向 n.趋势 倾向 方位","There is a trend toward renewable energy.","有向可再生能源发展的趋势。","https://dict.youdao.com/dictvoice?type=1&audio=trend","https://dict.youdao.com/dictvoice?type=2&audio=trend"
"trial","['traiəl]","n.试 试验 试用 审判 讯问 审讯 尝试 努力 讨厌的事 adj.尝试性的 审讯的","The new drug is undergoing clinical trials.","这种新药正在进行临床试验。","https://dict.youdao.com/dictvoice?type=1&audio=trial","https://dict.youdao.com/dictvoice?type=2&audio=trial"
"triangle","['traiæŋgl]","n.三角(形)","The child drew a triangle on the paper.","孩子在纸上画了一个三角形。","https://dict.youdao.com/dictvoice?type=1&audio=triangle","https://dict.youdao.com/dictvoice?type=2&audio=triangle"
"tribe","[traib]","n.部落 宗族 种族 一伙人","The tribe lived in the mountains for generations.","这个部落世代居住在山中。","https://dict.youdao.com/dictvoice?type=1&audio=tribe","https://dict.youdao.com/dictvoice?type=2&audio=tribe"
"trick","[trik]","n.诡计 欺诈 把戏 诀窍 vt.哄骗 戏弄 欺骗 adj. 有诡计的 有阴谋的","He played a trick on his friend.","他捉弄了朋友。","https://dict.youdao.com/dictvoice?type=1&audio=trick","https://dict.youdao.com/dictvoice?type=2&audio=trick"
"trifle","['traifl]","n.小事 琐事 少许 少量 v.浪费 玩忽","Don't trifle with your health.","不要忽视你的健康。","https://dict.youdao.com/dictvoice?type=1&audio=trifle","https://dict.youdao.com/dictvoice?type=2&audio=trifle"
"trim","[trim]","adj.整齐的 匀称的 vt.使整齐 使整洁 修除 削剪 装备 痛打 击败 n.整齐 装饰 修剪下来的部分","She trimmed the hedge in the garden.","她修剪了花园里的树篱。","https://dict.youdao.com/dictvoice?type=1&audio=trim","https://dict.youdao.com/dictvoice?type=2&audio=trim"
"trip","[trip]","vi.绊 绊倒 失足 轻快地走 失误 结巴 旅行 vt. 绊倒 使跌倒 使犯错 使失败 起锚 竖帆 n.旅行 摔倒 差错 轻快的步伐","He tripped on the uneven pavement.","他在不平的路面上绊倒了。","https://dict.youdao.com/dictvoice?type=1&audio=trip","https://dict.youdao.com/dictvoice?type=2&audio=trip"
"triumph","['traiəmf]","n.凯旋 胜利 欢欣 vi.成功 得胜 庆功","The team celebrated their triumph.","球队庆祝他们的胜利。","https://dict.youdao.com/dictvoice?type=1&audio=triumph","https://dict.youdao.com/dictvoice?type=2&audio=triumph"
"troop","[tru:p]","n.军队 一群 组 大量 vi.群集 结队 成群前行","A troop of soldiers marched through the town.","一队士兵穿过小镇行军。","https://dict.youdao.com/dictvoice?type=1&audio=troop","https://dict.youdao.com/dictvoice?type=2&audio=troop"
"tropical","['trɔpikəl]","adj.热带的 炎热的 热带植物的","Tropical fruits are delicious.","热带水果非常美味。","https://dict.youdao.com/dictvoice?type=1&audio=tropical","https://dict.youdao.com/dictvoice?type=2&audio=tropical"
"trouble","['trʌbl]","n.烦恼 困难 烦恼 vi.烦恼 麻烦 苦恼 费神","He got into trouble at school.","他在学校惹了麻烦。","https://dict.youdao.com/dictvoice?type=1&audio=trouble","https://dict.youdao.com/dictvoice?type=2&audio=trouble"
"troublesome","['trʌblsəm]","adj.令人烦恼的 麻烦的 讨厌的 困难的 棘手的","The task was troublesome to complete.","这个任务难以完成。","https://dict.youdao.com/dictvoice?type=1&audio=troublesome","https://dict.youdao.com/dictvoice?type=2&audio=troublesome"
"trousers","['trauzəz]","n.裤子 长裤","He bought a new pair of trousers.","他买了一条新裤子。","https://dict.youdao.com/dictvoice?type=1&audio=trousers","https://dict.youdao.com/dictvoice?type=2&audio=trousers"
"truck","['trʌk]","n.卡车 载重汽车 对…进行交易 来往 实物工资 v.以货易货 交往 以卡车运输","The truck delivered the goods.","卡车运送了货物。","https://dict.youdao.com/dictvoice?type=1&audio=truck","https://dict.youdao.com/dictvoice?type=2&audio=truck"
"true","[tru:]","adj.真的 真实的 忠实的 adv.真实地 n.真相 精确 vt.使…平衡","She told me a true story.","她给我讲了一个真实的故事。","https://dict.youdao.com/dictvoice?type=1&audio=true","https://dict.youdao.com/dictvoice?type=2&audio=true"
"truly","[tru:li]","adv.真正地 忠实地 真实地 真诚地 正确地","I truly appreciate your help.","我真的很感激你的帮助。","https://dict.youdao.com/dictvoice?type=1&audio=truly","https://dict.youdao.com/dictvoice?type=2&audio=truly"
"trumpet","['trʌmpit]","n.喇叭 小号 喇叭声 喇叭手 vt.宣扬 鼓吹 吹嘘 vi.吹喇叭 发出喇叭似的声音","He learned to play the trumpet.","他学会了吹小号。","https://dict.youdao.com/dictvoice?type=1&audio=trumpet","https://dict.youdao.com/dictvoice?type=2&audio=trumpet"
"trunk","[trʌŋk]","n.树干 大衣箱 皮箱 躯干 干线 象鼻 (汽车后部) 行李箱 (复)trunks：男用运动裤","The elephant's trunk is long and flexible.","大象的鼻子又长又灵活。","https://dict.youdao.com/dictvoice?type=1&audio=trunk","https://dict.youdao.com/dictvoice?type=2&audio=trunk"
"trust","[trʌst]","n.信任 信托 vt.相信 委托 vi.信任","I trust you with my secrets.","我相信你会保守我的秘密。","https://dict.youdao.com/dictvoice?type=1&audio=trust","https://dict.youdao.com/dictvoice?type=2&audio=trust"
"truth","[tru:θ]","n.真理 真实 真实性 真像 事实","She always tells the truth.","她总是说实话。","https://dict.youdao.com/dictvoice?type=1&audio=truth","https://dict.youdao.com/dictvoice?type=2&audio=truth"
"try","[trai]","vt.试 尝试 试验 审问 审判 考验 vi.尝试 试验 n.尝试 试验","He tried to solve the puzzle.","他尝试解开这个谜题。","https://dict.youdao.com/dictvoice?type=1&audio=try","https://dict.youdao.com/dictvoice?type=2&audio=try"
"tub","[tʌb]","n.桶 盆 浴缸 浴盆 v.装入桶 洗澡","She filled the tub with water for a bath.","她把水倒进浴缸准备洗澡。","https://dict.youdao.com/dictvoice?type=1&audio=tub","https://dict.youdao.com/dictvoice?type=2&audio=tub"
"tube","['tju:b]","n.管 管状物 电子管 显像管 电视 地铁 气管","The subway is an underground tube.","地铁是地下管道。","https://dict.youdao.com/dictvoice?type=1&audio=tube","https://dict.youdao.com/dictvoice?type=2&audio=tube"
"tuck","[tʌk]","vt.折短 卷起 塞 打摺 挤进 畅饮 vi.缝褶裥 缩拢 畅饮 n.缝摺 船尾突出部下方 食品 鼓声","He tucked the sheet neatly under the mattress.","他把床单整齐地塞到床垫下面。","https://dict.youdao.com/dictvoice?type=1&audio=tuck","https://dict.youdao.com/dictvoice?type=2&audio=tuck"
"Tuesday","['tju:zdi]","n.星期二","We have a meeting on Tuesday.","我们星期二有一个会议。","https://dict.youdao.com/dictvoice?type=1&audio=Tuesday","https://dict.youdao.com/dictvoice?type=2&audio=Tuesday"
"tuition","[tju:'iʃən]","n.教 教诲 教学 学费","Tuition fees have increased this year.","今年学费上涨了。","https://dict.youdao.com/dictvoice?type=1&audio=tuition","https://dict.youdao.com/dictvoice?type=2&audio=tuition"
"tumble","['tʌmbl]","vi.摔倒 跌倒 打滚 下跌 倒塌 翻跟斗 偶然发现 理解 vt.使摔倒 使混乱 翻滚 n.跌倒 混乱","He tumbled down the stairs.","他从楼梯上摔了下来。","https://dict.youdao.com/dictvoice?type=1&audio=tumble","https://dict.youdao.com/dictvoice?type=2&audio=tumble"
"tune","[tju:n]","n.调子 和谐 曲调 协调 调整 vt.调整 为…调音 vi.和谐 调音","She hummed a tune while cooking.","她边做饭边哼着曲子。","https://dict.youdao.com/dictvoice?type=1&audio=tune","https://dict.youdao.com/dictvoice?type=2&audio=tune"
"tunnel","['tʌnl]","n.隧道 坑道 地道 v.挖隧道 挖地道","The train passes through a tunnel.","火车穿过隧道。","https://dict.youdao.com/dictvoice?type=1&audio=tunnel","https://dict.youdao.com/dictvoice?type=2&audio=tunnel"
"turbine","['tə:bin]","n.叶轮机 汽轮机 涡轮","The power plant uses a turbine to generate electricity.","发电厂使用涡轮发电。","https://dict.youdao.com/dictvoice?type=1&audio=turbine","https://dict.youdao.com/dictvoice?type=2&audio=turbine"
"turbulent","['tə'bjulənt]","adj.骚动的 骚乱的 狂暴的 动荡的 汹涌的","The turbulent sea made the ship rock violently.","汹涌的海浪使船剧烈摇晃。","https://dict.youdao.com/dictvoice?type=1&audio=turbulent","https://dict.youdao.com/dictvoice?type=2&audio=turbulent"
"turkey","['tə:ki]","n.火鸡 火鸡肉 笨蛋 失败之作 Turkey：土耳其","We had turkey for Christmas dinner.","我们圣诞晚餐吃了火鸡。","https://dict.youdao.com/dictvoice?type=1&audio=turkey","https://dict.youdao.com/dictvoice?type=2&audio=turkey"
"turn","[tə:n]","vt.转 翻 vi.转动 旋转 转向 轮流 翻转 n.转动 轮流","Turn the handle slowly.","慢慢转动把手。","https://dict.youdao.com/dictvoice?type=1&audio=turn","https://dict.youdao.com/dictvoice?type=2&audio=turn"
"turning","['tə:niŋ]","n.旋转 回转 转向 变向 转弯处","The turning ahead is very sharp.","前面的转弯非常急。","https://dict.youdao.com/dictvoice?type=1&audio=turning","https://dict.youdao.com/dictvoice?type=2&audio=turning"
"turnip","['tə:nip]","n.萝卜 芜菁 大头菜 <俚>大怀表","Turnip is often used in soups.","萝卜常用于做汤。","https://dict.youdao.com/dictvoice?type=1&audio=turnip","https://dict.youdao.com/dictvoice?type=2&audio=turnip"
"tutor","['tju:tə]","n.家庭教师 导师 v.当家庭教师 当导师 指导","She works as a tutor after school.","她放学后做家教。","https://dict.youdao.com/dictvoice?type=1&audio=tutor","https://dict.youdao.com/dictvoice?type=2&audio=tutor"
"twelfth","[twelfθ]","num.第十二 adj.第十二的 十二分之一的 n.第十二 十二日 第十二音","He finished twelfth in the race.","他在比赛中获得第十二名。","https://dict.youdao.com/dictvoice?type=1&audio=twelfth","https://dict.youdao.com/dictvoice?type=2&audio=twelfth"
"twelve","[twelv]","num.十二 十二个","There are twelve months in a year.","一年有十二个月。","https://dict.youdao.com/dictvoice?type=1&audio=twelve","https://dict.youdao.com/dictvoice?type=2&audio=twelve"
"twentieth","['twentiθ]","num.第二十 n.二十分之一 adj.第二十的","The twentieth century changed the world.","二十世纪改变了世界。","https://dict.youdao.com/dictvoice?type=1&audio=twentieth","https://dict.youdao.com/dictvoice?type=2&audio=twentieth"
"twenty","['twenti]","num.二十 二十个","She is twenty years old.","她二十岁。","https://dict.youdao.com/dictvoice?type=1&audio=twenty","https://dict.youdao.com/dictvoice?type=2&audio=twenty"
"twice","[twais]","adv.两次 两倍","I have been there twice.","我去过那里两次。","https://dict.youdao.com/dictvoice?type=1&audio=twice","https://dict.youdao.com/dictvoice?type=2&audio=twice"
"twin","[twin]","adj.孪生的 n.孪生儿 双胞胎之一","She has a twin brother.","她有一个双胞胎兄弟。","https://dict.youdao.com/dictvoice?type=1&audio=twin","https://dict.youdao.com/dictvoice?type=2&audio=twin"
"twinkle","['twiŋkl]","vi.闪烁 闪耀 眨眼 迅速移动 n.闪烁 闪耀 眨眼 瞬息","Stars twinkle in the night sky.","星星在夜空中闪烁。","https://dict.youdao.com/dictvoice?type=1&audio=twinkle","https://dict.youdao.com/dictvoice?type=2&audio=twinkle"
